idML,ref_date,geo,noc_code,noc_desc,job_char,total_vacancies,predicted_vacancies
49734555,2023-07-01,Quebec,8,"Natural resources, agriculture and related production occupations",Full-time,1690.0,
49741734,2023-07-01,Quebec,9,Occupations in manufacturing and utilities,"Type of work, all types",10510.0,
49741737,2023-07-01,Quebec,9,Occupations in manufacturing and utilities,Full-time,10400.0,
49754768,2023-07-01,Ontario,101,"Total, all occupations","Type of work, all types",259740.0,
49754771,2023-07-01,Ontario,101,"Total, all occupations",Full-time,184115.0,
49754774,2023-07-01,Ontario,101,"Total, all occupations",Part-time,75625.0,
49754901,2023-07-01,Ontario,0,Legislative and senior management occupations,"Type of work, all types",585.0,
49754904,2023-07-01,Ontario,0,Legislative and senior management occupations,Full-time,555.0,
49756231,2023-07-01,Ontario,1,"Business, finance and administration occupations","Type of work, all types",32160.0,
49756234,2023-07-01,Ontario,1,"Business, finance and administration occupations",Full-time,27660.0,
49756237,2023-07-01,Ontario,1,"Business, finance and administration occupations",Part-time,4500.0,
49768866,2023-07-01,Ontario,2,Natural and applied sciences and related occupations,"Type of work, all types",20055.0,
49768869,2023-07-01,Ontario,2,Natural and applied sciences and related occupations,Full-time,19640.0,
49768872,2023-07-01,Ontario,2,Natural and applied sciences and related occupations,Part-time,415.0,
49781767,2023-07-01,Ontario,3,Health occupations,"Type of work, all types",34520.0,
49781770,2023-07-01,Ontario,3,Health occupations,Full-time,17275.0,
49781773,2023-07-01,Ontario,3,Health occupations,Part-time,17245.0,
49790545,2023-07-01,Ontario,4,"Occupations in education, law and social, community and government services","Type of work, all types",23085.0,
49790548,2023-07-01,Ontario,4,"Occupations in education, law and social, community and government services",Full-time,12860.0,
49790551,2023-07-01,Ontario,4,"Occupations in education, law and social, community and government services",Part-time,10225.0,
49802515,2023-07-01,Ontario,5,"Occupations in art, culture, recreation and sport","Type of work, all types",4965.0,
49802518,2023-07-01,Ontario,5,"Occupations in art, culture, recreation and sport",Full-time,2430.0,
49802521,2023-07-01,Ontario,5,"Occupations in art, culture, recreation and sport",Part-time,2535.0,
49811027,2023-07-01,Ontario,6,Sales and service occupations,"Type of work, all types",82650.0,
49811030,2023-07-01,Ontario,6,Sales and service occupations,Full-time,47675.0,
49811033,2023-07-01,Ontario,6,Sales and service occupations,Part-time,34975.0,
49824992,2023-07-01,Ontario,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",46385.0,
49824995,2023-07-01,Ontario,7,"Trades, transport and equipment operators and related occupations",Full-time,41775.0,
49824998,2023-07-01,Ontario,7,"Trades, transport and equipment operators and related occupations",Part-time,4610.0,
49844144,2023-07-01,Ontario,8,"Natural resources, agriculture and related production occupations","Type of work, all types",4835.0,
49844147,2023-07-01,Ontario,8,"Natural resources, agriculture and related production occupations",Full-time,4450.0,
49844150,2023-07-01,Ontario,8,"Natural resources, agriculture and related production occupations",Part-time,385.0,
49851326,2023-07-01,Ontario,9,Occupations in manufacturing and utilities,"Type of work, all types",10290.0,
49851329,2023-07-01,Ontario,9,Occupations in manufacturing and utilities,Full-time,9620.0,
49864360,2023-07-01,Manitoba,101,"Total, all occupations","Type of work, all types",24825.0,
49864363,2023-07-01,Manitoba,101,"Total, all occupations",Full-time,17840.0,
49864366,2023-07-01,Manitoba,101,"Total, all occupations",Part-time,6985.0,
49865823,2023-07-01,Manitoba,1,"Business, finance and administration occupations","Type of work, all types",2715.0,
49865826,2023-07-01,Manitoba,1,"Business, finance and administration occupations",Full-time,2295.0,
49865829,2023-07-01,Manitoba,1,"Business, finance and administration occupations",Part-time,420.0,
49878458,2023-07-01,Manitoba,2,Natural and applied sciences and related occupations,"Type of work, all types",875.0,
49878461,2023-07-01,Manitoba,2,Natural and applied sciences and related occupations,Full-time,860.0,
49891359,2023-07-01,Manitoba,3,Health occupations,"Type of work, all types",3900.0,
49891362,2023-07-01,Manitoba,3,Health occupations,Full-time,1935.0,
49891365,2023-07-01,Manitoba,3,Health occupations,Part-time,1965.0,
49900137,2023-07-01,Manitoba,4,"Occupations in education, law and social, community and government services","Type of work, all types",2455.0,
49900140,2023-07-01,Manitoba,4,"Occupations in education, law and social, community and government services",Full-time,1365.0,
49900143,2023-07-01,Manitoba,4,"Occupations in education, law and social, community and government services",Part-time,1090.0,
49912107,2023-07-01,Manitoba,5,"Occupations in art, culture, recreation and sport","Type of work, all types",220.0,
49912110,2023-07-01,Manitoba,5,"Occupations in art, culture, recreation and sport",Full-time,130.0,
49912113,2023-07-01,Manitoba,5,"Occupations in art, culture, recreation and sport",Part-time,90.0,
49920619,2023-07-01,Manitoba,6,Sales and service occupations,"Type of work, all types",6915.0,
49920622,2023-07-01,Manitoba,6,Sales and service occupations,Full-time,4335.0,
49920625,2023-07-01,Manitoba,6,Sales and service occupations,Part-time,2580.0,
49934584,2023-07-01,Manitoba,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",6315.0,
49934587,2023-07-01,Manitoba,7,"Trades, transport and equipment operators and related occupations",Full-time,5615.0,
49934590,2023-07-01,Manitoba,7,"Trades, transport and equipment operators and related occupations",Part-time,695.0,
49953736,2023-07-01,Manitoba,8,"Natural resources, agriculture and related production occupations","Type of work, all types",520.0,
49953739,2023-07-01,Manitoba,8,"Natural resources, agriculture and related production occupations",Full-time,415.0,
49960918,2023-07-01,Manitoba,9,Occupations in manufacturing and utilities,"Type of work, all types",870.0,
49960921,2023-07-01,Manitoba,9,Occupations in manufacturing and utilities,Full-time,850.0,
49973952,2023-07-01,Saskatchewan,101,"Total, all occupations","Type of work, all types",25065.0,
49973955,2023-07-01,Saskatchewan,101,"Total, all occupations",Full-time,19010.0,
49973958,2023-07-01,Saskatchewan,101,"Total, all occupations",Part-time,6055.0,
49975415,2023-07-01,Saskatchewan,1,"Business, finance and administration occupations","Type of work, all types",2380.0,
49975418,2023-07-01,Saskatchewan,1,"Business, finance and administration occupations",Full-time,2000.0,
49975421,2023-07-01,Saskatchewan,1,"Business, finance and administration occupations",Part-time,385.0,
49988050,2023-07-01,Saskatchewan,2,Natural and applied sciences and related occupations,"Type of work, all types",845.0,
49988053,2023-07-01,Saskatchewan,2,Natural and applied sciences and related occupations,Full-time,805.0,
50009729,2023-07-01,Saskatchewan,4,"Occupations in education, law and social, community and government services","Type of work, all types",1450.0,
50009732,2023-07-01,Saskatchewan,4,"Occupations in education, law and social, community and government services",Full-time,780.0,
50009735,2023-07-01,Saskatchewan,4,"Occupations in education, law and social, community and government services",Part-time,670.0,
50021699,2023-07-01,Saskatchewan,5,"Occupations in art, culture, recreation and sport","Type of work, all types",180.0,
50030211,2023-07-01,Saskatchewan,6,Sales and service occupations,"Type of work, all types",10240.0,
50030214,2023-07-01,Saskatchewan,6,Sales and service occupations,Full-time,6740.0,
50030217,2023-07-01,Saskatchewan,6,Sales and service occupations,Part-time,3500.0,
50044176,2023-07-01,Saskatchewan,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",5570.0,
50044179,2023-07-01,Saskatchewan,7,"Trades, transport and equipment operators and related occupations",Full-time,5220.0,
50044182,2023-07-01,Saskatchewan,7,"Trades, transport and equipment operators and related occupations",Part-time,350.0,
50063328,2023-07-01,Saskatchewan,8,"Natural resources, agriculture and related production occupations","Type of work, all types",1170.0,
50063331,2023-07-01,Saskatchewan,8,"Natural resources, agriculture and related production occupations",Full-time,1085.0,
50070510,2023-07-01,Saskatchewan,9,Occupations in manufacturing and utilities,"Type of work, all types",615.0,
50070513,2023-07-01,Saskatchewan,9,Occupations in manufacturing and utilities,Full-time,600.0,
50083544,2023-07-01,Alberta,101,"Total, all occupations","Type of work, all types",89835.0,
50083547,2023-07-01,Alberta,101,"Total, all occupations",Full-time,70325.0,
50083550,2023-07-01,Alberta,101,"Total, all occupations",Part-time,19505.0,
50083677,2023-07-01,Alberta,0,Legislative and senior management occupations,"Type of work, all types",110.0,
50083680,2023-07-01,Alberta,0,Legislative and senior management occupations,Full-time,110.0,
50085007,2023-07-01,Alberta,1,"Business, finance and administration occupations","Type of work, all types",7600.0,
50085010,2023-07-01,Alberta,1,"Business, finance and administration occupations",Full-time,6620.0,
50085013,2023-07-01,Alberta,1,"Business, finance and administration occupations",Part-time,980.0,
50097642,2023-07-01,Alberta,2,Natural and applied sciences and related occupations,"Type of work, all types",4280.0,
50097645,2023-07-01,Alberta,2,Natural and applied sciences and related occupations,Full-time,4080.0,
50110543,2023-07-01,Alberta,3,Health occupations,"Type of work, all types",4040.0,
50110546,2023-07-01,Alberta,3,Health occupations,Full-time,2305.0,
50110549,2023-07-01,Alberta,3,Health occupations,Part-time,1735.0,
50119321,2023-07-01,Alberta,4,"Occupations in education, law and social, community and government services","Type of work, all types",7220.0,
50119324,2023-07-01,Alberta,4,"Occupations in education, law and social, community and government services",Full-time,4540.0,
50119327,2023-07-01,Alberta,4,"Occupations in education, law and social, community and government services",Part-time,2680.0,
50131291,2023-07-01,Alberta,5,"Occupations in art, culture, recreation and sport","Type of work, all types",1260.0,
50131294,2023-07-01,Alberta,5,"Occupations in art, culture, recreation and sport",Full-time,535.0,
50131297,2023-07-01,Alberta,5,"Occupations in art, culture, recreation and sport",Part-time,720.0,
50139803,2023-07-01,Alberta,6,Sales and service occupations,"Type of work, all types",32395.0,
50139806,2023-07-01,Alberta,6,Sales and service occupations,Full-time,20870.0,
50139809,2023-07-01,Alberta,6,Sales and service occupations,Part-time,11520.0,
50153768,2023-07-01,Alberta,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",27525.0,
50153771,2023-07-01,Alberta,7,"Trades, transport and equipment operators and related occupations",Full-time,26235.0,
50153774,2023-07-01,Alberta,7,"Trades, transport and equipment operators and related occupations",Part-time,1290.0,
50172920,2023-07-01,Alberta,8,"Natural resources, agriculture and related production occupations","Type of work, all types",2985.0,
50172923,2023-07-01,Alberta,8,"Natural resources, agriculture and related production occupations",Full-time,2735.0,
50180102,2023-07-01,Alberta,9,Occupations in manufacturing and utilities,"Type of work, all types",2410.0,
50180105,2023-07-01,Alberta,9,Occupations in manufacturing and utilities,Full-time,2280.0,
50180108,2023-07-01,Alberta,9,Occupations in manufacturing and utilities,Part-time,125.0,
50193136,2023-07-01,British Columbia,101,"Total, all occupations","Type of work, all types",117925.0,
50193139,2023-07-01,British Columbia,101,"Total, all occupations",Full-time,87895.0,
50193142,2023-07-01,British Columbia,101,"Total, all occupations",Part-time,30030.0,
