ref_date,geo,noc_code,noc_desc,job_char,total_vacancies,sentiment_score,predicted_total_vacancies
2023-01-01,Quebec,8,"Natural resources, agriculture and related production occupations",Full-time,2615.0,0.0,2170.019082813073
2023-01-01,Quebec,8,"Natural resources, agriculture and related production occupations",Part-time,,0.0,-85.10858184206825
2023-01-01,Quebec,8,"Natural resources, agriculture and related production occupations","Type of work, all types",2925.0,0.0,2303.777160341101
2023-01-01,Quebec,9,Occupations in manufacturing and utilities,Full-time,12615.0,0.0,14751.492301445907
2023-01-01,Quebec,9,Occupations in manufacturing and utilities,Part-time,385.0,0.0,217.22092859228212
2023-01-01,Quebec,9,Occupations in manufacturing and utilities,"Type of work, all types",13000.0,0.0,14938.664447749656
2023-01-01,Quebec,101,"Total, all occupations",Full-time,155975.0,0.0,151464.01528285246
2023-01-01,Quebec,101,"Total, all occupations",Part-time,40540.0,0.0,42149.14097674679
2023-01-01,Quebec,101,"Total, all occupations","Type of work, all types",196515.0,0.0,199189.63010228172
2023-01-01,Saskatchewan,0,Legislative and senior management occupations,Full-time,,0.0,0.0
2023-01-01,Saskatchewan,0,Legislative and senior management occupations,Part-time,,0.0,0.0
2023-01-01,Saskatchewan,0,Legislative and senior management occupations,"Type of work, all types",,0.0,0.0
2023-01-01,Saskatchewan,1,"Business, finance and administration occupations",Full-time,1600.0,0.0,1803.6291258024796
2023-01-01,Saskatchewan,1,"Business, finance and administration occupations",Part-time,210.0,0.0,220.6035780129128
2023-01-01,Saskatchewan,1,"Business, finance and administration occupations","Type of work, all types",1815.0,0.0,1757.6408852747816
2023-01-01,Saskatchewan,2,Natural and applied sciences and related occupations,Full-time,1065.0,0.0,624.319245357327
2023-01-01,Saskatchewan,2,Natural and applied sciences and related occupations,"Type of work, all types",1080.0,0.0,604.9571700801015
2023-01-01,Saskatchewan,3,Health occupations,Full-time,1635.0,0.0,2051.452393026887
2023-01-01,Saskatchewan,3,Health occupations,Part-time,890.0,0.0,2104.206675267073
2023-01-01,Saskatchewan,3,Health occupations,"Type of work, all types",2525.0,0.0,4017.63688927006
2023-01-01,Saskatchewan,4,"Occupations in education, law and social, community and government services",Full-time,850.0,0.0,1158.8232634155504
2023-01-01,Saskatchewan,4,"Occupations in education, law and social, community and government services",Part-time,655.0,0.0,922.0673606215148
2023-01-01,Saskatchewan,4,"Occupations in education, law and social, community and government services","Type of work, all types",1505.0,0.0,2217.972136448063
2023-01-01,Saskatchewan,5,"Occupations in art, culture, recreation and sport",Full-time,100.0,0.0,372.6304080128556
2023-01-01,Saskatchewan,5,"Occupations in art, culture, recreation and sport",Part-time,190.0,0.0,-22.309226788909115
2023-01-01,Saskatchewan,5,"Occupations in art, culture, recreation and sport","Type of work, all types",295.0,0.0,346.21552113487155
2023-01-01,Saskatchewan,6,Sales and service occupations,Full-time,6090.0,0.0,6650.409918628119
2023-01-01,Saskatchewan,6,Sales and service occupations,Part-time,3030.0,0.0,3562.6688504983567
2023-01-01,Saskatchewan,6,Sales and service occupations,"Type of work, all types",9120.0,0.0,10580.829043296497
2023-01-01,Saskatchewan,7,"Trades, transport and equipment operators and related occupations",Full-time,4610.0,0.0,4669.925346630391
2023-01-01,Saskatchewan,7,"Trades, transport and equipment operators and related occupations",Part-time,465.0,0.0,202.14802676354824
2023-01-01,Saskatchewan,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",5075.0,0.0,3550.3406509838533
2023-01-01,Saskatchewan,8,"Natural resources, agriculture and related production occupations",Full-time,1105.0,0.0,1561.264969651401
2023-01-01,Saskatchewan,8,"Natural resources, agriculture and related production occupations","Type of work, all types",1115.0,0.0,1303.5100110155015
2023-01-01,Saskatchewan,9,Occupations in manufacturing and utilities,Full-time,575.0,0.0,465.51985934985606
2023-01-01,Saskatchewan,9,Occupations in manufacturing and utilities,Part-time,,0.0,0.0
2023-01-01,Saskatchewan,9,Occupations in manufacturing and utilities,"Type of work, all types",595.0,0.0,474.62302099607166
2023-01-01,Saskatchewan,101,"Total, all occupations",Full-time,17705.0,0.0,17686.666043844383
2023-01-01,Saskatchewan,101,"Total, all occupations",Part-time,5490.0,0.0,5836.980675487023
2023-01-01,Saskatchewan,101,"Total, all occupations","Type of work, all types",23190.0,0.0,23809.3129077646
2023-01-01,Yukon,1,"Business, finance and administration occupations",Full-time,110.0,0.0,164.70050394743114
2023-01-01,Yukon,1,"Business, finance and administration occupations",Part-time,,0.0,0.0
2023-01-01,Yukon,1,"Business, finance and administration occupations","Type of work, all types",130.0,0.0,240.5969851859561
2023-01-01,Yukon,2,Natural and applied sciences and related occupations,Part-time,0.0,0.0,0.0
2023-01-01,Yukon,3,Health occupations,Full-time,,0.0,-73.3722467437552
2023-01-01,Yukon,3,Health occupations,Part-time,,0.0,-4.370613766271166
2023-01-01,Yukon,3,Health occupations,"Type of work, all types",,0.0,96.92525771366576
2023-01-01,Yukon,4,"Occupations in education, law and social, community and government services",Full-time,,0.0,-5.1325349068411126e-05
2023-01-01,Yukon,4,"Occupations in education, law and social, community and government services",Part-time,,0.0,0.0
2023-01-01,Yukon,4,"Occupations in education, law and social, community and government services","Type of work, all types",,0.0,2613.5872493113734
2023-01-01,Yukon,5,"Occupations in art, culture, recreation and sport",Part-time,,0.0,0.0
2023-01-01,Yukon,6,Sales and service occupations,Full-time,,0.0,465.4351914722334
2023-01-01,Yukon,6,Sales and service occupations,Part-time,,0.0,90.05254556294992
2023-01-01,Yukon,6,Sales and service occupations,"Type of work, all types",360.0,0.0,444.2725890967244
2023-01-01,Yukon,7,"Trades, transport and equipment operators and related occupations",Full-time,215.0,0.0,198.17828164483512
2023-01-01,Yukon,7,"Trades, transport and equipment operators and related occupations",Part-time,,0.0,0.0
2023-01-01,Yukon,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",265.0,0.0,342.60061123746533
2023-01-01,Yukon,101,"Total, all occupations",Full-time,940.0,0.0,808.9349026182728
2023-01-01,Yukon,101,"Total, all occupations",Part-time,,0.0,221.6106305754652
2023-01-01,Yukon,101,"Total, all occupations","Type of work, all types",1190.0,0.0,961.0199771215504
2023-04-01,Alberta,0,Legislative and senior management occupations,Full-time,,0.0,17.005674270493667
2023-04-01,Alberta,0,Legislative and senior management occupations,"Type of work, all types",,0.0,19.807160798316897
2023-04-01,Alberta,1,"Business, finance and administration occupations",Full-time,7270.0,0.0,9186.616331755076
2023-04-01,Alberta,1,"Business, finance and administration occupations",Part-time,845.0,0.0,1729.4780575707075
2023-04-01,Alberta,1,"Business, finance and administration occupations","Type of work, all types",8115.0,0.0,10820.370541238644
2023-04-01,Alberta,2,Natural and applied sciences and related occupations,Full-time,5230.0,0.0,5454.795426392012
2023-04-01,Alberta,2,Natural and applied sciences and related occupations,"Type of work, all types",5290.0,0.0,5794.315279008279
2023-04-01,Alberta,3,Health occupations,Full-time,2155.0,0.0,3388.155527082736
2023-04-01,Alberta,3,Health occupations,Part-time,2275.0,0.0,2922.254964242852
2023-04-01,Alberta,3,Health occupations,"Type of work, all types",4430.0,0.0,5888.8393231248
2023-04-01,Alberta,4,"Occupations in education, law and social, community and government services",Full-time,4185.0,0.0,5164.130992696768
2023-04-01,Alberta,4,"Occupations in education, law and social, community and government services",Part-time,2085.0,0.0,2664.398998942034
2023-04-01,Alberta,4,"Occupations in education, law and social, community and government services","Type of work, all types",6270.0,0.0,7905.011957326787
2023-04-01,Alberta,5,"Occupations in art, culture, recreation and sport",Full-time,840.0,0.0,527.1151722160591
2023-04-01,Alberta,5,"Occupations in art, culture, recreation and sport",Part-time,550.0,0.0,362.3025105889493
2023-04-01,Alberta,5,"Occupations in art, culture, recreation and sport","Type of work, all types",1390.0,0.0,1047.4296578196036
2023-04-01,Alberta,6,Sales and service occupations,Full-time,22870.0,0.0,22217.29682442212
2023-04-01,Alberta,6,Sales and service occupations,Part-time,11520.0,0.0,15971.376851089492
2023-04-01,Alberta,6,Sales and service occupations,"Type of work, all types",34390.0,0.0,35128.78665444275
2023-04-01,Alberta,7,"Trades, transport and equipment operators and related occupations",Full-time,25400.0,0.0,29649.285683592887
2023-04-01,Alberta,7,"Trades, transport and equipment operators and related occupations",Part-time,1420.0,0.0,1733.7315750568491
2023-04-01,Alberta,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",26820.0,0.0,31373.25124742611
2023-04-01,Alberta,8,"Natural resources, agriculture and related production occupations",Full-time,4090.0,0.0,4066.0302316131247
2023-04-01,Alberta,8,"Natural resources, agriculture and related production occupations",Part-time,,0.0,0.0
2023-04-01,Alberta,8,"Natural resources, agriculture and related production occupations","Type of work, all types",4255.0,0.0,4505.626035679976
2023-04-01,Alberta,9,Occupations in manufacturing and utilities,Full-time,2675.0,0.0,2995.37312365082
2023-04-01,Alberta,9,Occupations in manufacturing and utilities,Part-time,,0.0,0.0
2023-04-01,Alberta,9,Occupations in manufacturing and utilities,"Type of work, all types",2880.0,0.0,3742.7483008048303
2023-04-01,Alberta,101,"Total, all occupations",Full-time,75010.0,0.0,84843.57241452583
2023-04-01,Alberta,101,"Total, all occupations",Part-time,19140.0,0.0,24901.313664741112
2023-04-01,Alberta,101,"Total, all occupations","Type of work, all types",94150.0,0.0,110304.52678154864
2023-04-01,British Columbia,0,Legislative and senior management occupations,Full-time,105.0,0.0,265.0
2023-04-01,British Columbia,0,Legislative and senior management occupations,Part-time,,0.0,0.0
2023-04-01,British Columbia,0,Legislative and senior management occupations,"Type of work, all types",,0.0,151.6987073755713
2023-04-01,British Columbia,1,"Business, finance and administration occupations",Full-time,12160.0,0.0,14864.03425557122
2023-04-01,British Columbia,1,"Business, finance and administration occupations",Part-time,2315.0,0.0,2323.2457530698075
2023-04-01,British Columbia,1,"Business, finance and administration occupations","Type of work, all types",14475.0,0.0,17030.361098320263
2023-04-01,British Columbia,2,Natural and applied sciences and related occupations,Full-time,7520.0,0.0,12103.436071758731
2023-04-01,British Columbia,2,Natural and applied sciences and related occupations,Part-time,,0.0,0.0
2023-04-01,British Columbia,2,Natural and applied sciences and related occupations,"Type of work, all types",7630.0,0.0,12495.12584386608
2023-04-01,British Columbia,3,Health occupations,Full-time,5995.0,0.0,6943.660645192121
2023-04-01,British Columbia,3,Health occupations,Part-time,4745.0,0.0,5164.915738257106
2023-04-01,British Columbia,3,Health occupations,"Type of work, all types",10740.0,0.0,10786.393381191465
2023-04-01,British Columbia,4,"Occupations in education, law and social, community and government services",Full-time,7690.0,0.0,6177.206996832338
2023-04-01,British Columbia,4,"Occupations in education, law and social, community and government services",Part-time,4910.0,0.0,6484.588686306227
2023-04-01,British Columbia,4,"Occupations in education, law and social, community and government services","Type of work, all types",12600.0,0.0,16060.720100015282
2023-04-01,British Columbia,5,"Occupations in art, culture, recreation and sport",Full-time,2205.0,0.0,2718.8019734036693
2023-04-01,British Columbia,5,"Occupations in art, culture, recreation and sport",Part-time,985.0,0.0,873.9256111496504
2023-04-01,British Columbia,5,"Occupations in art, culture, recreation and sport","Type of work, all types",3190.0,0.0,3501.6356629861903
2023-04-01,British Columbia,6,Sales and service occupations,Full-time,30465.0,0.0,30093.28237776055
2023-04-01,British Columbia,6,Sales and service occupations,Part-time,18700.0,0.0,19615.408444092354
2023-04-01,British Columbia,6,Sales and service occupations,"Type of work, all types",49165.0,0.0,49722.04420124242
2023-04-01,British Columbia,7,"Trades, transport and equipment operators and related occupations",Full-time,24705.0,0.0,31393.96659349621
2023-04-01,British Columbia,7,"Trades, transport and equipment operators and related occupations",Part-time,2160.0,0.0,2491.804228659384
2023-04-01,British Columbia,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",26865.0,0.0,33666.98922000236
2023-04-01,British Columbia,8,"Natural resources, agriculture and related production occupations",Full-time,3520.0,0.0,6052.7445143157165
2023-04-01,British Columbia,8,"Natural resources, agriculture and related production occupations",Part-time,,0.0,0.0
2023-04-01,British Columbia,8,"Natural resources, agriculture and related production occupations","Type of work, all types",3925.0,0.0,6237.411939827289
